,soc,md_ocv,Li atomic fraction,Li weight fraction,mass per volume,electron per volume,TM atomic fraction,TM weight fraction,anion atomic fraction,anion weight fraction,expt_ocv,name,Li_num,cif_idx,original_md_ocv
368,0.6787251405058704,0.12669375030321875,1.2694499042604157,1.20946401276292,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,3.68,LiNi0.6Co0.2Mn0.2O2,50,10,4.3640
369,0.9041299443056803,0.07093573695139364,1.4980359038561533,1.4663281605881935,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,3.64,LiNi0.6Co0.2Mn0.2O2,55,11,4.3097
370,1.1336330172654872,-0.06419786446850094,1.7196950549792922,1.7210985985045166,0.8851464643591239,1.1615120172518008,1.4105973244255794,1.4274499110001626,1.324717730293604,1.0880632977550895,3.58,LiNi0.6Co0.2Mn0.2O2,60,12,4.1781
371,-1.1450046356925934,0.5171025288734598,-0.8531343777000019,-0.9086318581559591,0.8337848143825131,1.3236985101502043,1.0965404048806515,1.2980225942503754,1.324717730293604,1.2947371781017158,4.03,LiNi0.70Co0.15Al0.15O2,10,2,4.7442
372,-0.9155015627327866,0.4165738086682346,-0.5552278118108205,-0.6265488503804085,0.8337848143825131,1.3236985101502043,1.0965404048806515,1.2980225942503754,1.324717730293604,1.2947371781017158,3.93,LiNi0.70Co0.15Al0.15O2,15,3,4.6463
373,-0.6900967589329766,0.4485088770888929,-0.26759388612471424,-0.34690781073717014,0.8337848143825131,1.3236985101502043,1.0965404048806515,1.2980225942503754,1.324717730293604,1.2947371781017158,3.85,LiNi0.70Co0.15Al0.15O2,20,4,4.6774
374,-0.46059368597316985,0.5710122102909709,0.010289736995761196,-0.06967716602997232,0.8337848143825131,1.3236985101502043,1.0965404048806515,1.2980225942503754,1.324717730293604,1.2947371781017158,3.79,LiNi0.70Co0.15Al0.15O2,25,5,4.7967
375,-0.23518888217335976,0.5226475246764036,0.27891057267888764,0.2051741149763227,0.8337848143825131,1.3236985101502043,1.0965404048806515,1.2980225942503754,1.324717730293604,1.2947371781017158,3.74,LiNi0.70Co0.15Al0.15O2,30,6,4.7496
376,-0.0056858092135531274,0.3531144122567648,0.5387241678478131,0.477676533134641,0.8337848143825131,1.3236985101502043,1.0965404048806515,1.2980225942503754,1.324717730293604,1.2947371781017158,3.70,LiNi0.70Co0.15Al0.15O2,35,7,4.5845
377,0.21971899458625696,0.35260098671945456,0.7901566793016117,0.7478600701990183,0.8337848143825131,1.3236985101502043,1.0965404048806515,1.2980225942503754,1.324717730293604,1.2947371781017158,3.65,LiNi0.70Co0.15Al0.15O2,40,8,4.5840
378,0.4492220675460636,0.42766380027412226,1.0336072062648136,1.0157541998211,0.8337848143825131,1.3236985101502043,1.0965404048806515,1.2980225942503754,1.324717730293604,1.2947371781017158,3.59,LiNi0.70Co0.15Al0.15O2,45,9,4.6571
379,0.6787251405058704,0.3042363011048882,1.2694499042604157,1.281387898268275,0.8337848143825131,1.3236985101502043,1.0965404048806515,1.2980225942503754,1.324717730293604,1.2947371781017158,3.48,LiNi0.70Co0.15Al0.15O2,50,10,4.5369
380,0.9041299443056803,0.17238862312377579,1.4980359038561533,1.5447896548716427,0.8337848143825131,1.3236985101502043,1.0965404048806515,1.2980225942503754,1.324717730293604,1.2947371781017158,3.12,LiNi0.70Co0.15Al0.15O2,55,11,4.4085
381,-1.59991251245221,0.5340455716046772,-1.482048239021607,-1.4802528523103433,0.8863796281211779,1.1334701214144185,0.6254550255632595,0.6341524472100701,0.29407331641173207,0.08315296017573666,4.51,Li(Ni0.7Fe0.15Co0.15)1.03O2,0,0,4.7607
382,-1.3949990544523827,0.5768652614162998,-1.1933664666116899,-1.229640135643164,0.8863796281211779,1.1334701214144185,0.6254550255632595,0.6341524472100701,0.29407331641173207,0.08315296017573666,4.20,Li(Ni0.7Fe0.15Co0.15)1.03O2,6,1,4.8024
383,-1.1900855964525552,0.5416442695568593,-0.9139970094408023,-0.9809390654286028,0.8863796281211779,1.1334701214144185,0.6254550255632595,0.6341524472100701,0.29407331641173207,0.08315296017573666,4.15,Li(Ni0.7Fe0.15Co0.15)1.03O2,12,2,4.7681
384,-0.985172138452728,0.5623866612641683,-0.6434964239261335,-0.7341278520253868,0.8863796281211779,1.1334701214144185,0.6254550255632595,0.6341524472100701,0.29407331641173207,0.08315296017573666,4.06,Li(Ni0.7Fe0.15Co0.15)1.03O2,18,3,4.7883
385,-0.7802586804529006,0.5286032609091951,-0.38144898170879793,-0.48918503569380206,0.8863796281211779,1.1334701214144185,0.6254550255632595,0.6341524472100701,0.29407331641173207,0.08315296017573666,4.01,Li(Ni0.7Fe0.15Co0.15)1.03O2,24,4,4.7554
386,-0.5753452224530733,0.5046776308705666,-0.1274645377135342,-0.2460894803757278,0.8863796281211779,1.1334701214144185,0.6254550255632595,0.6341524472100701,0.29407331641173207,0.08315296017573666,3.97,Li(Ni0.7Fe0.15Co0.15)1.03O2,30,5,4.7321
387,-0.37043176445324594,0.5586899973955394,0.11882340797884264,-0.004820367614867783,0.8863796281211779,1.1334701214144185,0.6254550255632595,0.6341524472100701,0.29407331641173207,0.08315296017573666,3.92,Li(Ni0.7Fe0.15Co0.15)1.03O2,36,6,4.7847
388,-0.1655183064534186,0.3362740546330091,0.35775947469532754,0.23464280938649146,0.8863796281211779,1.1334701214144185,0.6254550255632595,0.6341524472100701,0.29407331641173207,0.08315296017573666,3.88,Li(Ni0.7Fe0.15Co0.15)1.03O2,42,7,4.5681
389,0.039395151546408935,0.1588341889388013,0.5896680100377983,0.47232025157776747,0.8863796281211779,1.1334701214144185,0.6254550255632595,0.6341524472100701,0.29407331641173207,0.08315296017573666,3.84,Li(Ni0.7Fe0.15Co0.15)1.03O2,48,8,4.3953
